,Name,Fitting Windows Score_x,Trace Support Score_x,Aggregated Score_x,index,Fitting Windows Score_y,Trace Support Score_y,Aggregated Score_y
106,BPI_Challenge_2012_res10939.35b2c6f8-7871-4d32-ace3-7b1e261deae6.pnml,0.0322124175212655,0.6530612244897959,0.7689874866774554,2045,0.0322124175212655,0.6530612244897959,0.7689874866774554
107,BPI_Challenge_2012_res10939.5b1ffb62-e71b-441d-924e-d9ed36f353bc.pnml,0.059146196041021,0.7346938775510204,0.7575125988499842,2140,0.059146196041021,0.7346938775510204,0.7575125988499842
108,BPI_Challenge_2012_res10939.98f586cd-d1e8-4524-9c2f-10375354acbc.pnml,0.0443596470307656,0.7346938775510204,0.7382024763483723,2509,0.0443596470307656,0.7346938775510204,0.7382024763483723
109,BPI_Challenge_2012_res10939.1bed9d57-759c-44e7-a44d-3c1d3039a112.pnml,0.0443596470307656,0.7346938775510204,0.7382024763483723,2511,0.0443596470307656,0.7346938775510204,0.7382024763483723
110,BPI_Challenge_2012_res10939.4f7d4cbc-e609-4c21-b283-ad406d2c57db.pnml,0.0443596470307656,0.7346938775510204,0.7382024763483723,2510,0.0443596470307656,0.7346938775510204,0.7382024763483723
111,BPI_Challenge_2012_res10939.3f0af167-9a21-4198-a75a-0edc4772fda2.pnml,0.0443596470307656,0.7346938775510204,0.7382024763483723,2514,0.0443596470307656,0.7346938775510204,0.7382024763483723
112,BPI_Challenge_2012_res10939.b11ccc72-6350-4477-b941-c0627c7dd8a1.pnml,0.0402655219015818,0.6530612244897959,0.7381051066461389,2532,0.0402655219015818,0.6530612244897959,0.7381051066461389
113,BPI_Challenge_2012_res10939.60dc1f48-c5cb-44e4-a40b-9613bc4902a2.pnml,0.0443596470307656,0.7346938775510204,0.724869143015039,2745,0.0443596470307656,0.7346938775510204,0.724869143015039
114,BPI_Challenge_2012_res10939.068a3ff7-9c39-4148-8987-7bdcdcee7f4c.pnml,0.0443596470307656,0.7346938775510204,0.724869143015039,2746,0.0443596470307656,0.7346938775510204,0.724869143015039
115,BPI_Challenge_2012_res10939.7b5ac12b-956b-464c-be12-d68484e3d397.pnml,0.0443596470307656,0.7346938775510204,0.724869143015039,2744,0.0443596470307656,0.7346938775510204,0.724869143015039
116,BPI_Challenge_2012_res10939.9bc3b8af-5b8f-4ffb-b802-92baeb0906a0.pnml,0.0004292869067493441,0.0204081632653061,0.6051261200805274,3922,0.0004292869067493441,0.0204081632653061,0.6051261200805274
117,BPI_Challenge_2012_res10939.7bfa1448-70e3-43a0-b00c-b5076ae43e8d.pnml,0.0004292869067493441,0.0204081632653061,0.6051261200805274,3920,0.0004292869067493441,0.0204081632653061,0.6051261200805274
