,Name,Fitting Windows Score_x,Trace Support Score_x,Aggregated Score_x,index,Fitting Windows Score_y,Trace Support Score_y,Aggregated Score_y
64,BPI_Challenge_2012_res10939.eeef07ae-adea-4072-a384-972c72022f2c.pnml,0.0430558867954526,0.6530612244897959,0.7353704654008594,2603,0.0430558867954526,0.6530612244897959,0.7353704654008594
65,BPI_Challenge_2012_res10939.1481a47f-5d8c-4471-9b21-ee1c2e6380b6.pnml,0.0402655219015818,0.6530612244897959,0.7335812971223293,2629,0.0402655219015818,0.6530612244897959,0.7335812971223293
66,BPI_Challenge_2012_res10939.ec3a0ad4-9c47-4648-ab3b-2c7440911b1e.pnml,0.0322124175212655,0.6530612244897959,0.7289874866774554,2696,0.0322124175212655,0.6530612244897959,0.7289874866774554
67,BPI_Challenge_2012_res10939.068a3ff7-9c39-4148-8987-7bdcdcee7f4c.pnml,0.0443596470307656,0.7346938775510204,0.724869143015039,2746,0.0443596470307656,0.7346938775510204,0.724869143015039
68,BPI_Challenge_2012_res10939.60dc1f48-c5cb-44e4-a40b-9613bc4902a2.pnml,0.0443596470307656,0.7346938775510204,0.724869143015039,2745,0.0443596470307656,0.7346938775510204,0.724869143015039
69,BPI_Challenge_2012_res10939.7b5ac12b-956b-464c-be12-d68484e3d397.pnml,0.0443596470307656,0.7346938775510204,0.724869143015039,2744,0.0443596470307656,0.7346938775510204,0.724869143015039
70,BPI_Challenge_2012_res10939.63b88887-a84b-49b0-a046-295614fa4fd3.pnml,0.0269337785197551,0.4693877551020408,0.7194094659140244,2777,0.0269337785197551,0.4693877551020408,0.7194094659140244
71,BPI_Challenge_2012_res10939.97292d46-7e5b-4658-9852-521b6705e7e2.pnml,0.0322124175212655,0.6530612244897959,0.7189874866774554,2784,0.0322124175212655,0.6530612244897959,0.7189874866774554
72,BPI_Challenge_2012_res10939.cf507a61-5549-4b8f-9e20-4a83864b34d3.pnml,0.0282136894824708,0.4897959183673469,0.7166052184897165,2856,0.0282136894824708,0.4897959183673469,0.7166052184897165
73,BPI_Challenge_2012_res10939.39136088-c6e6-4194-bebe-2a7b57fae18c.pnml,0.0368550759201843,0.4897959183673469,0.7076303635574142,2987,0.0368550759201843,0.4897959183673469,0.7076303635574142
74,BPI_Challenge_2012_res10939.654c91ff-ca15-4ec6-8f31-c50cba263aba.pnml,0.0322919150965896,0.6530612244897959,0.6925142436084679,3164,0.0322919150965896,0.6530612244897959,0.6925142436084679
75,BPI_Challenge_2012_res10939.d265c648-39cd-4bea-95f6-302430899ff8.pnml,0.0360092217187375,0.4693877551020408,0.6914907038250494,3187,0.0360092217187375,0.4693877551020408,0.6914907038250494
76,BPI_Challenge_2012_res10939.a13388dd-0f19-4639-8c8f-e166b0d4b31d.pnml,0.0336672231496938,0.4693877551020408,0.6900781589231428,3197,0.0336672231496938,0.4693877551020408,0.6900781589231428
77,BPI_Challenge_2012_res10939.38d3f3bb-c3f1-41e5-86c4-004320ac7c45.pnml,0.0368550759201843,0.4897959183673469,0.6876303635574142,3290,0.0368550759201843,0.4897959183673469,0.6876303635574142
78,BPI_Challenge_2012_res10939.74eee223-c9a9-4b57-a2cc-6b22c63499de.pnml,0.0336672231496938,0.4693877551020408,0.6853162541612381,3307,0.0336672231496938,0.4693877551020408,0.6853162541612381
79,BPI_Challenge_2012_res10939.89dc8640-6005-4330-a85c-66b9f0a065c8.pnml,0.0336672231496938,0.4693877551020408,0.6853162541612381,3312,0.0336672231496938,0.4693877551020408,0.6853162541612381
80,BPI_Challenge_2012_res10939.ef7168d1-ac9b-46c1-8755-c15c3b04eba3.pnml,0.0360092217187375,0.4693877551020408,0.6748240371583828,3483,0.0360092217187375,0.4693877551020408,0.6748240371583828
81,BPI_Challenge_2012_res10939.b1188f89-f7e2-4a13-9758-5dff3bc51511.pnml,0.0336672231496938,0.4693877551020408,0.6741257779707619,3493,0.0336672231496938,0.4693877551020408,0.6741257779707619
82,BPI_Challenge_2012_res10939.52e32c53-a3a1-4394-84eb-65e0a042d258.pnml,0.0336672231496938,0.4693877551020408,0.6722210160659999,3504,0.0336672231496938,0.4693877551020408,0.6722210160659999
83,BPI_Challenge_2012_res10939.df2d3923-ac49-4338-b724-0cb31206115a.pnml,0.0336672231496938,0.4693877551020408,0.6646813335263174,3573,0.0336672231496938,0.4693877551020408,0.6646813335263174
84,BPI_Challenge_2012_res10939.f6cd1e03-e3fb-4ec0-8371-00c3324b5206.pnml,0.0269337785197551,0.4693877551020408,0.6527427992473578,3664,0.0269337785197551,0.4693877551020408,0.6527427992473578
85,BPI_Challenge_2012_res10939.f921ca82-f26a-4569-b252-10f3c7822516.pnml,0.0031481039828285,0.1632653061224489,0.6403126356925748,3765,0.0031481039828285,0.1632653061224489,0.6403126356925748
86,BPI_Challenge_2012_res10939.856194f0-4f23-45e5-89e2-446497b37193.pnml,0.0336672231496938,0.4693877551020408,0.6329353017802857,3796,0.0336672231496938,0.4693877551020408,0.6329353017802857
87,BPI_Challenge_2012_res10939.e63358cd-2b2d-447a-bfb6-769eea7ecfe6.pnml,0.0011447650846649,0.1224489795918367,0.6272750957249438,3831,0.0011447650846649,0.1224489795918367,0.6272750957249438
